PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
233,2025-06-11,20:17:56,1,1,"Shadek, Justin",,Undefined,BRE_WHI1,"Killelea, Jack",1000092026,Right,MAR_VIN,Undefined,8,Bottom,0,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,94.93861,-2.057586,-3.508779,2413.453674,219.825916,1:15,6.05233,2.40403,6.47235,-14.56713,15.88001,12.4182,2.94439,0.21244,86.58195,-4.862691,-1.26089,0.397141,89.45853,-1.527387,-22.957007,2421.953867,,,,45.19244,44.03423,-23.613884,0.346591,-7.53138,9.20855,-2.16188,50,5.90042,7.93918,-137.74739,-5.35507,-14.43855,31.22707,-14.52019,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,b0812840-4722-11f0-9b77-4d3a2eb8c965,94.90944,2.96801,,8.35666,,,,1.58386,2.96801,-0.17108,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:17:56,2025-06-11T20:17:55.7430000-04:00,2025-06-12T00:17:55.7430000Z,GroundBall,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,645dcbd4-3cc6-42d7-8fc3-da74e1e2feb2,54.02921,-138.65779,15.61353,6.05037,-4.93174,-7.2601,-2.39948,8.36013,-7.21928,,1.58844,120.59517,-16.49805,,,,,,,2.96981,-3.56616,-14.44789,,,,,,,-0.16936,-51.22366,-1.5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
234,2025-06-11,20:18:38,2,1,"Shadek, Justin",,Undefined,BRE_WHI1,"Kaufer, Max",806130,Right,MAR_VIN,Undefined,8,Bottom,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.83557,-2.470039,-3.885302,2574.582833,225.74197,1:30,6.0191,2.25547,6.42527,-13.7406,16.99048,16.36166,2.59694,0.04207,86.10632,-5.133224,-0.927472,0.398988,,,,,,,,,,,,-9.62949,9.88756,-1.98479,50,5.83598,8.63248,-137.42031,-6.29373,-18.30897,32.07299,-13.37447,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,c99dfd80-4722-11f0-9b77-4d3a2eb8c965,94.47,,,8.72925,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:18:38,2025-06-11T20:18:37.8600000-04:00,2025-06-12T00:18:37.8600000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,1eb2f86b-ff8f-43ea-ad45-82a1466f9fe1,54.07446,-138.36799,16.03649,6.01611,-5.89854,-6.68723,-2.24785,9.17347,-9.15449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
235,2025-06-11,20:19:25,2,2,"Shadek, Justin",,Undefined,BRE_WHI1,"Kaufer, Max",806130,Right,MAR_VIN,Undefined,8,Bottom,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,95.14879,-2.56631,-2.044381,2587.892887,208.236799,1:00,6.12594,2.31511,6.20076,-8.4656,22.2767,11.39784,3.04836,1.37692,86.28533,-4.271059,0.011342,0.399061,,,,,,,,,,,,-6.44496,12.54288,-2.16654,50,5.92795,4.41471,-137.99725,-6.3226,-12.34707,32.57543,-8.14473,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,e55b6e40-4722-11f0-9b77-4d3a2eb8c965,94.45275,,,8.86346,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:19:25,2025-06-11T20:19:24.5780000-04:00,2025-06-12T00:19:24.5780000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,d5bd141e-8251-4257-b614-f21fff80a41a,54.29747,-139.008,16.28771,6.1202,-6.06988,-4.07237,-2.30946,4.79782,-6.17353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
236,2025-06-11,20:19:45,2,3,"Shadek, Justin",,Undefined,BRE_WHI1,"Kaufer, Max",806130,Right,MAR_VIN,Undefined,8,Bottom,0,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,95.12828,-2.368905,-3.50402,2431.570443,217.66895,1:15,6.00186,2.35167,6.37882,-15.75839,14.67174,10.5689,2.50391,0.00463,86.86969,-5.378769,-1.594177,0.39703,,,,,,,,,,,,-6.53737,8.63213,-2.10363,50,5.82328,8.01281,-137.98014,-6.17651,-12.58451,31.12296,-15.55715,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,f17a2720-4722-11f0-9b77-4d3a2eb8c965,94.93597,,,8.25859,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:19:45,2025-06-11T20:19:44.7340000-04:00,2025-06-12T00:19:44.7340000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,621e82f3-e591-40c6-9ce5-6c363ea94013,54.1228,-138.90697,15.56148,6.00032,-5.71322,-7.77857,-2.34783,8.38757,-6.29226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
237,2025-06-11,20:20:14,2,4,"Shadek, Justin",,Undefined,BRE_WHI1,"Kaufer, Max",806130,Right,MAR_VIN,Undefined,8,Bottom,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,96.36891,-1.655249,-1.845733,2440.87772,211.652053,1:00,6.17605,2.19353,6.35491,-7.72961,22.13777,13.0015,4.00716,1.57753,87.01544,-3.236965,0.506646,0.393342,,,,,,,,,,,,-7.25949,12.27115,-2.06496,50,6.05161,3.92313,-139.84871,-4.13609,-14.22044,34.74084,-8.13638,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,02a8a6c0-4723-11f0-9b77-4d3a2eb8c965,95.82624,,,9.35347,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:20:14,2025-06-11T20:20:13.7050000-04:00,2025-06-12T00:20:13.7050000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,d63a5ccb-d8a0-42d9-a6d9-91baba2d611c,54.14285,-140.8741,17.37042,6.17015,-3.89594,-4.06819,-2.18695,4.34286,-7.11022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
238,2025-06-11,20:20:35,2,5,"Shadek, Justin",,Undefined,BRE_WHI1,"Kaufer, Max",806130,Right,MAR_VIN,Undefined,8,Bottom,0,2,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,80.41582,1.60368,-1.570474,2394.83619,44.344206,7:30,6.08757,2.18848,5.93862,-60.37476,-16.07741,-17.36288,2.54502,-0.71572,72.3584,-9.477594,-4.693666,0.479027,,,,,,,,,,,,8.26705,-8.25099,-2.05374,50,6.18255,3.87688,-116.58763,1.21571,11.03082,28.16081,-43.18344,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,0f9006d0-4723-11f0-9b77-4d3a2eb8c965,78.68538,,,8.05742,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:20:35,2025-06-11T20:20:35.0800000-04:00,2025-06-12T00:20:35.0800000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,7b7df228-fc0b-4ab7-a2d9-fd9426275149,54.56362,-117.68477,14.08041,6.10241,2.89813,-21.59172,-2.19641,3.44712,5.51541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
239,2025-06-11,20:21:09,3,1,"Shadek, Justin",,Undefined,BRE_WHI1,"Binderup, Blake",702713,Right,MAR_VIN,Undefined,8,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.30349,0.767018,-2.053064,2498.973756,31.779562,7:00,6.1183,2.07706,5.91177,-66.58189,-21.10261,-14.10859,1.28223,-1.00505,71.91151,-11.377002,-4.594061,0.485376,,,,,,,,,,,,6.50855,-10.6715,-1.90419,50,6.14217,4.65459,-115.0517,-0.67923,8.47084,27.1129,-46.06291,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,23819e10-4723-11f0-9b77-4d3a2eb8c965,77.65618,,,7.39198,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:21:09,2025-06-11T20:21:08.5940000-04:00,2025-06-12T00:21:08.5940000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,a43c0d77-8765-4781-ac69-08285fad915b,54.59317,-116.12908,13.55645,6.13279,1.15115,-23.03145,-2.08246,4.31799,4.23542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
240,2025-06-11,20:21:24,3,2,"Shadek, Justin",,Undefined,BRE_WHI1,"Binderup, Blake",702713,Right,MAR_VIN,Undefined,8,Bottom,1,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,95.93701,-1.968888,-2.959,2531.372257,215.434343,1:15,6.06995,2.30954,6.56454,-9.62741,20.18867,13.6456,3.45952,0.73152,87.00437,-3.892734,-0.482999,0.393004,,,,,,,,,,,,-8.00934,11.4589,-2.11076,50,5.92954,6.61961,-139.21732,-4.96953,-15.61199,33.24006,-9.83814,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,2ccac8c0-4723-11f0-9b77-4d3a2eb8c965,95.90863,,,8.93264,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:21:24,2025-06-11T20:21:24.2550000-04:00,2025-06-12T00:21:24.2550000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,ba354f4b-2cc2-4c59-8628-d57e0de42531,53.9352,-140.15375,16.62003,6.06564,-4.69238,-4.91907,-2.30344,7.05943,-7.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
241,2025-06-11,20:21:44,3,3,"Shadek, Justin",,Undefined,BRE_WHI1,"Binderup, Blake",702713,Right,MAR_VIN,Undefined,8,Bottom,1,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,96.08573,-2.746153,-3.486675,2532.187234,213.740287,1:00,6.0099,2.26434,6.52358,-9.05221,20.68757,13.15579,2.72938,0.15772,87.40618,-4.557099,-1.103561,0.392501,81.77939,8.757212,165.633377,2864.038232,,,,86.6547,35.66559,173.090671,0.820786,-7.90512,11.9356,-2.02682,50,5.81408,7.94016,-139.32935,-6.86252,-15.48224,32.38326,-8.79808,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,384d1a90-4723-11f0-9b77-4d3a2eb8c965,96.03153,5.44149,,8.67955,,,,0.554,2.433,-0.18181,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:21:44,2025-06-11T20:21:43.5910000-04:00,2025-06-12T00:21:43.5910000Z,GroundBall,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,4b6deca4-4fd2-4694-8067-947fc4c815e6,53.97732,-140.25072,16.19163,6.00577,-6.6122,-4.39904,-2.259,8.38066,-7.74112,,0.58644,-115.40277,11.99749,,,,,,,2.52202,16.78512,-24.31523,,,,,,,-0.06799,27.52266,-18.11157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
242,2025-06-11,20:22:07,3,4,"Shadek, Justin",,Undefined,BRE_WHI1,"Binderup, Blake",702713,Right,MAR_VIN,Undefined,8,Bottom,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.14223,-3.453624,-4.713068,2003.656365,215.336487,1:15,5.84994,2.46584,6.35782,-17.13458,17.08658,11.2841,1.22876,-0.94144,82.05897,-6.727997,-2.679762,0.421036,,,,,,,,,,,,-7.32174,10.29465,-2.12893,50,5.59053,10.30742,-130.3725,-8.36013,-12.52829,28.89861,-14.55882,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,460a8f50-4723-11f0-9b77-4d3a2eb8c965,89.52314,,,8.08326,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:22:07,2025-06-11T20:22:06.6290000-04:00,2025-06-12T00:22:06.6290000Z,,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,96ceecc3-a18c-4a5b-821e-b9521ea68da8,54.14354,-131.28775,14.4493,5.848,-7.89904,-7.27941,-2.46166,10.7042,-6.26415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
243,2025-06-11,20:22:24,3,5,"Shadek, Justin",,Undefined,BRE_WHI1,"Binderup, Blake",702713,Right,MAR_VIN,Undefined,8,Bottom,1,2,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,2,0,,97.31906,-2.786045,-3.903885,2511.462901,213.996597,1:15,5.97584,2.25237,6.41093,-10.27422,18.83871,12.05788,2.55003,-0.33782,88.63855,-4.807046,-1.725961,0.388342,77.68159,-10.872815,-31.021421,,,,,16.10438,15.29353,-25.678553,0.126095,-7.44996,10.94729,-1.97816,50,5.77114,9.11713,-141.04827,-7.12079,-14.96851,32.87478,-10.17877,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,507cd0b0-4723-11f0-9b77-4d3a2eb8c965,97.05991,2.77432,,8.68051,,,,2.46384,2.77432,0.32044,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:22:24,2025-06-11T20:22:24.1550000-04:00,2025-06-12T00:22:24.1550000Z,GroundBall,v3,,6096,,"Dimartini, Michael",,Undefined,BRE_WHI1,6fd968a2-8323-4f2d-b74c-16a6dcdece99,54.09079,-141.99852,16.43739,5.97271,-6.82657,-5.08938,-2.24794,9.5498,-7.48426,163.925917,2.46386,95.88234,-2.53398,,,,,,,2.77431,-21.49085,-4.05377,,,,,,,0.32043,-57.66153,-1.75836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
244,2025-06-11,20:24:48,1,1,"McNeely, Colby",1000191262,Right,MAR_VIN,"Wentz, Dalton",,Undefined,BRE_WHI1,Undefined,9,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.04377,-2.526808,-3.31307,2586.070264,205.172504,12:45,5.84711,2.00103,6.79909,-13.34686,20.80178,9.25788,2.42334,-0.25462,81.36076,-5.141321,-1.626896,0.420589,,,,,,,,,,,,-5.80815,12.04304,-1.78917,50,5.67739,7.13282,-129.21923,-5.97906,-9.81553,27.05248,-11.82188,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,a637d630-4723-11f0-9b77-4d3a2eb8c965,89.61817,,,7.68301,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:24:48,2025-06-11T20:24:47.9280000-04:00,2025-06-12T00:24:47.9280000Z,,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,a50886ad-7d1b-4acc-a210-48626cfd25a9,53.70068,-129.99167,13.52624,5.84329,-5.6415,-5.91094,-1.99683,7.41309,-4.90777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
245,2025-06-11,20:25:02,1,2,"McNeely, Colby",1000191262,Right,MAR_VIN,"Wentz, Dalton",,Undefined,BRE_WHI1,Undefined,9,Top,0,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.51523,1.63135,-1.325055,2379.333737,113.099273,9:45,5.56848,2.17927,6.27538,-39.00384,3.33752,-4.85685,3.82278,0.55285,73.94473,-5.626936,-2.202593,0.468332,,,,,,,,,,,,2.15236,1.71197,-2.07917,50,5.67037,2.88458,-117.02067,2.16403,2.99251,21.53166,-29.79382,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,aeb2db70-4723-11f0-9b77-4d3a2eb8c965,80.48231,,,6.5705,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:25:02,2025-06-11T20:25:02.3130000-04:00,2025-06-12T00:25:02.3130000Z,,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,56bbcc81-6fcc-47a5-8e6f-471cfa4905eb,54.22506,-117.79551,10.76583,5.57321,3.23619,-14.89691,-2.18103,2.77689,1.49625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
246,2025-06-11,20:25:49,1,3,"McNeely, Colby",1000191262,Right,MAR_VIN,"Wentz, Dalton",,Undefined,BRE_WHI1,Undefined,9,Top,0,1,1,Slider,Slider,InPlay,Undefined,Popup,Out,1,0,,79.03401,0.741992,-2.665559,2425.18747,112.417497,9:45,5.57919,2.18534,6.15374,-39.91801,4.46063,-7.47335,2.93902,-0.90204,72.50649,-6.662656,-4.010877,0.479467,49.48396,43.175749,2.743881,3075.825351,109.99973,29.47998,-0.14229,140.19772,136.43058,-0.636012,3.336676,3.12536,2.49106,-1.97876,50,5.61509,5.60841,-114.76351,0.30662,4.15847,21.70089,-28.85953,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,cabf7da0-4723-11f0-9b77-4d3a2eb8c965,78.61324,41.55463,,6.52753,,,,0.89761,2.91844,0.94879,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:25:49,2025-06-11T20:25:49.1900000-04:00,2025-06-12T00:25:49.1900000Z,Popup,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,3e23cc60-7415-4228-9f77-fd54a99182fb,54.34762,-115.58268,10.85045,5.58296,1.39602,-14.42976,-2.18751,5.45143,2.07924,160.196729,0.8982,52.84324,-6.36522,1.17573,0.26418,-0.34594,0.13519,-0.02437,0.0017,2.91777,49.68312,-17.13074,1.17113,-0.51427,0.21472,-0.04632,0.00382,-2.00E-05,0.94903,2.52447,-2.13486,0.4797,0.07196,-0.11746,0.04673,-0.00843,0.00058,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
247,2025-06-11,20:26:20,2,1,"McNeely, Colby",1000191262,Right,MAR_VIN,"Paulson, Erik",,Undefined,BRE_WHI1,Undefined,9,Top,1,0,0,Cutter,Slider,InPlay,Undefined,LineDrive,Out,1,0,,84.45947,-0.905763,-2.368927,2437.946928,177.772773,12:00,5.72306,2.0357,6.53551,-33.01273,5.60083,-0.16638,2.14038,-0.15237,76.81302,-7.098883,-2.399158,0.447241,93.65791,15.756825,14.223037,2738.965573,105.10118,25.95424,32.45905,301.02715,289.6904,22.599728,3.164574,-0.65177,3.61374,-1.87128,50,5.64626,5.07884,-122.62101,-2.90544,-0.9808,26.8868,-26.73611,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,dd677de0-4723-11f0-9b77-4d3a2eb8c965,84.27775,30.01808,,7.64644,,,,0.68285,2.04992,0.12895,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:26:20,2025-06-11T20:26:20.4950000-04:00,2025-06-12T00:26:20.4950000Z,LineDrive,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,7f4d32dd-728e-40e1-8a96-48420bb55f6c,53.964,-123.48713,13.4434,5.72598,-2.04418,-13.36806,-2.03539,5.11043,-0.4904,221.147313,0.68296,128.1459,-21.25749,4.34596,-0.81412,0.13009,-0.01758,0.00187,-0.00011,2.04966,37.31354,-12.90579,0.45104,-0.18931,0.08792,-0.02162,0.00292,-0.00016,0.12877,32.48969,2.81577,-0.80834,0.11018,0.01021,-0.00679,0.00099,-5.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
248,2025-06-11,20:26:52,3,1,"McNeely, Colby",1000191262,Right,MAR_VIN,"Dimartini, Michael",,Undefined,BRE_WHI1,Undefined,9,Top,2,0,0,Sweeper,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,78.98636,0.40658,-1.6989,2423.892238,91.682288,9:00,5.68982,2.09815,5.87985,-43.15924,1.87547,-14.51099,2.47099,-0.68936,72.3202,-7.544555,-4.301825,0.482998,62.64208,-6.705841,170.44144,1615.422661,,,,14.20357,14.20357,164.140862,0.216812,6.96449,1.2378,-1.95228,50,5.69765,3.93719,-114.69958,-0.53635,9.21136,22.63757,-30.53695,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,f049a0f0-4723-11f0-9b77-4d3a2eb8c965,78.03855,2.89897,,6.66616,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:26:52,2025-06-11T20:26:52.1710000-04:00,2025-06-12T00:26:52.1710000Z,GroundBall,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,ecb98d91-0083-4b57-befe-13e09f5aae52,54.622,-115.6082,11.31878,5.69458,0.68933,-15.26847,-2.10289,3.56747,4.60568,102.773574,5.29104,-89.94403,11.64738,,,,,,,2.89925,-10.74536,-12.12274,,,,,,,0.2299,15.20097,7.58598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
249,2025-06-11,20:27:10,3,2,"McNeely, Colby",1000191262,Right,MAR_VIN,"Dimartini, Michael",,Undefined,BRE_WHI1,Undefined,9,Top,2,0,1,Sweeper,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,79.11017,1.466874,-0.804385,2449.866598,88.945037,9:00,5.52879,2.12944,6.11739,-42.94998,1.0913,-10.89745,3.30629,0.47755,72.88866,-6.4775,-2.768661,0.477641,70.28044,51.204054,68.848365,5100.403817,,,,,54.03849,,,5.43091,0.55039,-2.06212,50,5.61873,2.00541,-115.03149,1.64128,7.30229,20.64051,-31.43402,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,fb1a07e0-4723-11f0-9b77-4d3a2eb8c965,78.91378,66.19636,,6.22151,,,,0.66611,3.87931,-0.46805,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:27:10,2025-06-11T20:27:10.2430000-04:00,2025-06-12T00:27:10.2430000Z,,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,112ad4eb-4235-4840-849a-90f6b900381d,54.38514,-115.81566,10.32025,5.53369,2.83552,-15.71701,-2.13304,1.72798,3.65115,,0.6661,23.30431,-10.81743,2.65273,-0.29304,-0.38065,0.49156,-0.2863,0.06778,3.87931,80.33658,-17.04863,0.76682,-0.44258,0.80366,-0.88212,0.50933,-0.12121,-0.46805,60.2325,-8.06313,2.13197,-0.18614,-0.46389,0.57739,-0.33628,0.07986,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
250,2025-06-11,20:27:30,3,3,"McNeely, Colby",1000191262,Right,MAR_VIN,"Dimartini, Michael",,Undefined,BRE_WHI1,Undefined,9,Top,2,0,2,Sweeper,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,77.99695,-0.300709,-2.35785,2396.732162,60.156531,8:00,5.47049,2.1086,6.02656,-51.1979,-5.01563,-11.42548,0.92526,-1.02851,71.43392,-9.694209,-4.415181,0.489113,,,,,,,,,,,,5.17831,-2.09386,-1.91778,50,5.41913,5.06913,-113.21955,-2.17405,6.63458,23.16838,-34.85675,MAR_VIN,BRE_WHI1,SharkTank,NECBL,NECL,20250611-SharkTank-1,0705a2d0-4724-11f0-9b77-4d3a2eb8c965,77.06286,,,6.56302,,,,,,,f81363b8-1402-4865-8fc6-3423eec7ea98,2025-06-12,0:27:30,2025-06-11T20:27:30.2870000-04:00,2025-06-12T00:27:30.2870000Z,,v3,,6096,,"Killelea, Jack",1000092026,Right,MAR_VIN,3633a86e-903f-4228-9bb6-2bf0d24920a0,54.47597,-114.1318,11.58419,5.47771,-0.80156,-17.42837,-2.11223,4.80789,3.31729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
